alert_id,transaction_id,alert_timestamp,alert_type,risk_score,alert_status,analyst_notes,resolution_timestamp,confirmed_fraud
4249312e-3b43-4a4a-8e10-c0ea01132523,0ab55218-bf4a-45fd-b91e-a47ef56ee7ad,2024-01-20T22:32:25.334Z,GEO_ANOMALY,0.665,CONFIRMED_FRAUD,IP geo mismatched merchant location,2024-01-23T22:32:25.334Z,1
fa17c84e-4245-4b16-86d7-12f6c4d42a56,9f2a9274-2e23-4500-aebf-dba32edd3963,2022-10-04T09:57:10.838Z,DEVICE_FINGERPRINT,0.772,CONFIRMED_FRAUD,New device not previously seen for account,2022-10-05T04:57:10.838Z,1
11f406ed-1a57-4237-b977-cdc9ca714d7f,6ba3a0af-6fde-4e8f-9907-525f05ed962b,2024-04-17T06:37:03.619Z,GEO_ANOMALY,0.849,CONFIRMED_FRAUD,IP geo mismatched merchant location,2024-04-20T03:37:03.619Z,1
1be14393-5028-4805-97bc-9a13f15d463b,8a9e32c2-61e7-49df-995e-4915e0704111,2022-12-15T11:04:35.794Z,GEO_ANOMALY,0.566,FALSE_POSITIVE,Cross-border activity outside normal travel pattern,2022-12-15T17:04:35.794Z,0
b90d9412-d71b-456c-999e-725bcf09aeb9,31161610-cefd-4a47-947b-f14be4fd674e,2021-01-24T07:45:31.055Z,GEO_ANOMALY,0.336,RESOLVED,Foreign country transaction with no travel history,2021-01-26T11:45:31.055Z,0
9013e273-6555-4438-ab92-31fc881ec943,47b2b78c-a231-4830-abbf-293581d396ae,2023-05-20T12:11:56.667Z,ML_MODEL_FLAG,0.801,CONFIRMED_FRAUD,ML risk score above threshold,2023-05-21T11:11:56.667Z,1
bbc102ad-1749-4406-abee-ead885e8a713,3336f5d0-b579-4132-b99d-ba454a71971f,2021-07-18T09:27:36.193Z,GEO_ANOMALY,0.597,INVESTIGATING,Unusual international transaction pattern,,0
85eb81ca-7000-4f11-920e-1ce50e80334f,28452cc3-cc95-4866-8647-7ba73d6f8fbf,2023-11-04T01:13:24.504Z,VELOCITY_CHECK,0.755,CONFIRMED_FRAUD,Multiple transactions in rapid succession,2023-11-06T12:13:24.504Z,1
dcf1ad03-afd1-42c1-b7fa-c6410633be64,9800c3c9-9223-4d32-82cf-c05ded9e7b93,2022-01-26T23:47:28.005Z,GEO_ANOMALY,0.572,FALSE_POSITIVE,Location does not match cardholder home country,2022-01-27T09:47:28.005Z,0
1bbd198a-ba89-4385-9a16-d4c6ab308bf1,58b2eac7-03dd-462b-bc48-65157ee877ab,2023-08-15T07:49:35.416Z,ML_MODEL_FLAG,0.345,INVESTIGATING,ML model: account takeover signature,,0
3c9ce2d0-8919-4070-9ae6-a0de6b56c200,3663fb1a-ac69-4ab1-8c7a-8fa1ccb92a5f,2021-03-03T12:44:53.427Z,BEHAVIORAL_ANOMALY,0.902,CONFIRMED_FRAUD,Out-of-pattern late-night activity,2021-03-06T07:44:53.427Z,1
bce4074f-b742-4796-9e42-f9ae95494d6d,f6ad8bc7-76ec-443d-9fc4-95fcf91d8720,2022-11-01T07:33:10.785Z,GEO_ANOMALY,0.74,CONFIRMED_FRAUD,IP geo mismatched merchant location,2022-11-02T22:33:10.785Z,1
c2199b19-82ef-4db8-8fd2-17aaedca467f,aa321293-ce55-4f13-8e6f-2544d985c320,2024-06-02T02:05:23.078Z,ML_MODEL_FLAG,0.859,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2024-06-04T09:05:23.078Z,1
51acf6d2-9b24-4e59-b83e-5aa663c2a7fc,dae320f2-4175-49de-a63f-24f23e8718a1,2021-03-14T22:22:43.378Z,GEO_ANOMALY,0.137,NEW,Unusual international transaction pattern,,0
61439046-f910-4c72-93b6-14ab3bfbffdd,167f4085-6728-4ded-a8b1-bdcf218fe115,2024-02-05T13:05:30.456Z,AMOUNT_ANOMALY,0.98,CONFIRMED_FRAUD,Unusually high spend on category,2024-02-07T20:05:30.456Z,1
66e05ba6-0050-45c4-9ec8-78293c3a3634,98076ea5-5993-4c9e-bde8-1b34bef80d07,2022-10-23T23:24:57.728Z,VELOCITY_CHECK,0.78,CONFIRMED_FRAUD,High transaction frequency anomaly,2022-10-24T09:24:57.728Z,1
81b8e483-9ced-4240-9eb1-c32ec57ef63e,f867f308-3780-4f83-8a1c-a582b43aebfd,2021-03-04T16:55:38.841Z,GEO_ANOMALY,0.495,FALSE_POSITIVE,Location does not match cardholder home country,2021-03-05T14:55:38.841Z,0
fdfd021b-ca6b-44b9-83bb-bdf82a06b772,75cfe4ea-9536-4d96-b9a5-23361b130d16,2024-03-17T16:24:01.180Z,ML_MODEL_FLAG,0.884,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2024-03-19T04:24:01.180Z,1
35914411-f0f2-406b-9d0d-e435daa6dcff,ceaf6d2e-d3bb-45a8-8882-9bc6b9c6e11a,2022-08-26T10:19:49.849Z,BEHAVIORAL_ANOMALY,0.426,FALSE_POSITIVE,Deviation from established spending habits,2022-08-28T18:19:49.849Z,0
0ef07cd4-544c-43ed-b822-0f8264430514,14ba28f0-1f6e-4694-b5e2-7f15cd2e7a35,2024-06-25T19:22:12.940Z,AMOUNT_ANOMALY,0.663,CONFIRMED_FRAUD,Amount > 5x median for this customer,2024-06-26T19:22:12.940Z,1
ac61ba2c-bd0c-40e7-93c0-35fd5cd7d688,4f6c26d8-7f22-4943-8803-d1df5ef0de1f,2023-10-15T06:20:36.354Z,ML_MODEL_FLAG,0.466,FALSE_POSITIVE,Bust-out pattern detected by ML classifier,2023-10-18T00:20:36.354Z,0
f8fa4182-5256-424c-93a7-11a64a8d5ff0,eac3926c-73ea-489e-8c5d-fa1c43ac5571,2022-10-25T10:40:41.340Z,DEVICE_FINGERPRINT,0.389,NEW,Device flagged by fraud network intelligence,,0
d6b645a5-66bd-4a9c-ad2f-61b0a20b6c94,6384af4c-96cf-4287-ad30-95c460debb16,2021-08-25T11:33:23.627Z,AMOUNT_ANOMALY,0.801,CONFIRMED_FRAUD,High-value purchase outside typical pattern,2021-08-26T00:33:23.627Z,1
f0437ecd-cebe-4e73-bb95-16f23b7ff449,8e9b5187-decc-4f6d-8e87-0a777b147106,2021-05-23T08:24:57.786Z,BEHAVIORAL_ANOMALY,0.873,INVESTIGATING,Deviation from established spending habits,,1
bd79a2a0-7201-4fa0-8b50-ebbf477a878e,501f12ce-5a93-46ba-8eea-87f630658991,2024-05-16T14:42:50.813Z,GEO_ANOMALY,0.842,CONFIRMED_FRAUD,Unusual international transaction pattern,2024-05-18T09:42:50.813Z,1
832ceed5-75de-4232-8a33-d369229fa78d,7701aea8-5088-484a-9724-0e51aaac8383,2021-09-05T07:23:20.965Z,GEO_ANOMALY,0.408,FALSE_POSITIVE,Location does not match cardholder home country,2021-09-06T08:23:20.965Z,0
e4d82d6f-515f-4d27-a77b-f963a1324c11,84414be6-3dbf-4f2d-bc81-5eaeb8c39f73,2023-12-27T07:21:31.876Z,VELOCITY_CHECK,0.687,CONFIRMED_FRAUD,Burst pattern detected: 7+ tx in 2 hours,2023-12-29T19:21:31.876Z,1
04277179-e23e-4637-8ed6-2e0e4d7cf986,50797ad4-4d68-43e3-a4d1-8d93e612a9a7,2022-01-02T16:58:14.957Z,VELOCITY_CHECK,0.865,CONFIRMED_FRAUD,Multiple transactions in rapid succession,2022-01-03T03:58:14.957Z,1
d7f92d2a-d68b-42fd-866e-fa6b3fdc12fd,933f754b-c811-47cf-809b-50c961abd986,2024-04-26T05:46:18.343Z,AMOUNT_ANOMALY,0.657,CONFIRMED_FRAUD,High-value purchase outside typical pattern,2024-04-28T17:46:18.343Z,1
b18af103-bcca-499c-9f2b-99cd7fb0e77e,41a64be6-78ab-4407-9187-8b14b8869896,2024-01-15T14:24:15.691Z,VELOCITY_CHECK,0.787,INVESTIGATING,Multiple transactions in rapid succession,,1
3146c160-ac84-48ab-8c68-51c453d69294,c299c611-171b-45b5-b1cb-be08b2a2d5fd,2023-01-14T11:54:22.041Z,AMOUNT_ANOMALY,0.69,NEW,Amount > 5x median for this customer,,1
678ae886-9235-4022-8b36-d949e2c21ff7,09abc54f-0123-4a02-a178-14c82313198b,2023-05-29T12:05:22.232Z,BEHAVIORAL_ANOMALY,0.733,CONFIRMED_FRAUD,Customer behavioral profile deviation,2023-05-30T09:05:22.232Z,1
f6a7ee0f-fad7-407e-a832-c68f1c10b784,c5a3872e-b0c8-4ed7-9e16-ef8c2d29a491,2022-01-30T21:16:38.929Z,AMOUNT_ANOMALY,0.302,FALSE_POSITIVE,High-value purchase outside typical pattern,2022-02-02T05:16:38.929Z,0
8b3eab52-fb6a-4498-b1a5-4c772b4abc83,fe8fbd94-b2d8-4116-b4a8-c049d32b1406,2022-01-30T09:37:25.351Z,BEHAVIORAL_ANOMALY,0.897,CONFIRMED_FRAUD,Deviation from established spending habits,2022-02-01T21:37:25.351Z,1
a99c7125-8ea6-4348-b334-350ed431cc2c,27ab0837-baa2-4ad5-aa38-b876aa55756d,2022-05-28T01:16:17.524Z,AMOUNT_ANOMALY,0.137,FALSE_POSITIVE,Transaction amount exceeds account historical range,2022-05-30T15:16:17.524Z,0
f3380664-3547-4923-af14-1a435885b3dd,2ecf6606-7847-43a2-a93c-5fe915dab397,2021-04-29T03:06:01.341Z,ML_MODEL_FLAG,0.92,CONFIRMED_FRAUD,ML model: account takeover signature,2021-04-30T17:06:01.341Z,1
f57b3961-d000-4f5a-a8d9-0339502e8546,18ef48f9-86bb-4625-b3b9-d687ff78f046,2022-09-19T12:19:57.926Z,AMOUNT_ANOMALY,0.918,CONFIRMED_FRAUD,Large outlier amount flagged for review,2022-09-21T11:19:57.926Z,1
b07188cc-966f-4ad2-b8d4-d610052dafbb,80da29bb-9a29-4c91-842c-3991398af670,2021-09-21T03:20:31.974Z,AMOUNT_ANOMALY,0.862,CONFIRMED_FRAUD,Transaction amount exceeds account historical range,2021-09-22T15:20:31.974Z,1
72808952-a5f9-4ce5-8217-507f9e3b28d5,c19b89e3-d0df-4c84-aa84-051e2c27778c,2021-08-28T03:29:50.170Z,BEHAVIORAL_ANOMALY,0.906,NEW,Out-of-pattern late-night activity,,1
ccba6b09-68cb-4dbd-ac07-9f527eebc5bf,9c90fb38-2687-496d-8b4b-cb294d23c365,2024-02-16T10:07:39.584Z,ML_MODEL_FLAG,0.831,CONFIRMED_FRAUD,ML risk score above threshold,2024-02-18T15:07:39.584Z,1
4488e695-5eb4-46f5-9386-d215c38f371a,baf14be9-be2b-4bc9-b2ec-9715d9dc4597,2024-03-20T13:43:50.528Z,AMOUNT_ANOMALY,0.917,CONFIRMED_FRAUD,Unusually high spend on category,2024-03-22T22:43:50.528Z,1
c1c0a70f-cca8-4c9c-849d-36dadaa5fe27,ca86a4a4-7ef7-4ed5-8f34-bf65f47fa514,2021-08-29T19:31:36.362Z,GEO_ANOMALY,0.937,RESOLVED,Foreign country transaction with no travel history,2021-09-01T15:31:36.362Z,1
e51021cd-5fd1-4b8a-b308-d58bc54c1263,ced2faee-7b50-4614-9521-226c1ba67533,2024-03-22T06:33:54.358Z,GEO_ANOMALY,0.786,CONFIRMED_FRAUD,Foreign country transaction with no travel history,2024-03-24T21:33:54.358Z,1
ef235cf6-4ab3-4099-819a-1dd01136e2b0,4f6d186a-52b6-4737-9282-5cd85779dbdb,2021-05-07T19:56:29.171Z,ML_MODEL_FLAG,0.664,RESOLVED,ML risk score above threshold,2021-05-08T15:56:29.171Z,1
01789c29-baba-40ac-89f6-5dda585e6b83,2922d81a-ebc1-4644-ba1a-c3e663c3afc4,2022-07-10T14:48:11.963Z,VELOCITY_CHECK,0.896,CONFIRMED_FRAUD,Rapid charge sequence flagged for review,2022-07-11T10:48:11.963Z,1
35b8ebe6-829d-4589-9dff-e5cbe20ce402,91709d13-e695-4063-a477-f40a00102746,2024-04-11T19:07:16.282Z,BEHAVIORAL_ANOMALY,0.958,CONFIRMED_FRAUD,Atypical purchase pattern detected,2024-04-14T16:07:16.282Z,1
760e9f1b-19f0-490d-a936-666491758405,c17521c3-dc93-4424-8ac2-ee7ae43cefd4,2023-05-07T10:07:16.862Z,VELOCITY_CHECK,0.678,INVESTIGATING,Rapid charge sequence flagged for review,,1
c6b85b64-9bfd-47d8-9fd1-ed280fbeae41,2c851eb7-434e-471c-917a-c62cded6f207,2023-03-12T12:20:14.460Z,DEVICE_FINGERPRINT,0.322,INVESTIGATING,Unrecognized device used for high-value transaction,,0
186a202a-25b0-43ee-8dae-d615ba266b75,8422fe18-b299-4b45-97c0-6a59cf7b107e,2023-11-10T14:27:36.555Z,ML_MODEL_FLAG,0.951,INVESTIGATING,Friendly fraud signature matched,,1
823f2618-cf9c-4627-a27c-8ab5a6aff477,48bffd6c-22ff-4fe3-a401-43b1402ff95b,2023-10-04T21:29:11.108Z,GEO_ANOMALY,0.974,INVESTIGATING,Unusual international transaction pattern,,1
6f1c8b1f-9ae5-4a7f-8f85-5b65a731ecb3,2d538ab0-a22f-4e89-bb3c-7da235fd14db,2021-12-10T07:58:01.233Z,GEO_ANOMALY,0.659,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2021-12-11T18:58:01.233Z,1
b63db4b9-895d-4aa5-bc20-8d717f6feb75,e83cd1ea-b2f9-4256-b153-9ca5763961da,2024-06-22T01:16:10.690Z,BEHAVIORAL_ANOMALY,0.771,RESOLVED,Unusual merchant category for cardholder,2024-06-23T16:16:10.690Z,1
50e7004c-f59c-4894-9f77-344b8c01193e,24c595b1-3d1b-4587-8a44-17b7b05d6b60,2021-04-16T11:32:29.645Z,AMOUNT_ANOMALY,0.72,INVESTIGATING,Large outlier amount flagged for review,,1
1ed959fc-29dd-4a7d-926f-6f4ea0c98d83,2f15faef-5768-4b2c-8bdf-395d85d79cea,2022-12-22T00:57:22.631Z,GEO_ANOMALY,0.864,INVESTIGATING,Location does not match cardholder home country,,1
3d78ff77-71da-452c-b05a-9b030a187dbb,a94cd402-7fb8-4c7a-b856-67e82f885385,2024-05-14T10:51:11.352Z,BEHAVIORAL_ANOMALY,0.724,CONFIRMED_FRAUD,Customer behavioral profile deviation,2024-05-14T16:51:11.352Z,1
f232595d-6fb4-4e79-a7fa-370686f05dd0,1a072d7b-d5b1-4a6d-82a9-55a10ea77026,2024-02-26T16:00:29.942Z,GEO_ANOMALY,0.726,RESOLVED,Unusual international transaction pattern,2024-02-28T22:00:29.942Z,1
f0c8b288-9d91-4f27-9ab2-037e3e63acc3,d48b0304-8d58-4417-b604-57c26e3e395d,2024-03-25T20:06:52.380Z,AMOUNT_ANOMALY,0.75,CONFIRMED_FRAUD,High-value purchase outside typical pattern,2024-03-27T19:06:52.380Z,1
b6df3431-5d41-43ef-905b-3aeac635b950,8570ed4c-b75d-48be-94ce-0f9e399ec9d1,2024-01-09T20:54:19.848Z,GEO_ANOMALY,0.847,NEW,Location does not match cardholder home country,,1
a1419e8b-816d-4483-a3b5-e5d3bce37201,2180d6b9-eac7-4d96-a427-714f8dc2fdf8,2024-04-26T12:52:42.240Z,GEO_ANOMALY,0.845,CONFIRMED_FRAUD,Foreign country transaction with no travel history,2024-04-27T05:52:42.240Z,1
ccfb18b6-8d04-454f-a8cc-53eb04d0b1ea,301ade82-1b59-43ef-98e7-709af3eeb650,2022-08-10T06:52:49.591Z,ML_MODEL_FLAG,0.705,CONFIRMED_FRAUD,ML risk score above threshold,2022-08-12T20:52:49.591Z,1
eab820e0-058f-41c2-b48b-1da91271029d,7fa4ad23-e111-4df5-9f80-5e9f8d1ddf7e,2021-11-16T03:49:31.878Z,ML_MODEL_FLAG,0.528,RESOLVED,ML model: account takeover signature,2021-11-19T03:49:31.878Z,0
0a88ec41-3c59-4d9a-9071-a6bc44d0e2f9,5458c2f4-5f2d-4c4c-85d5-36f00c813cb3,2024-05-30T18:41:35.032Z,AMOUNT_ANOMALY,0.686,CONFIRMED_FRAUD,Amount > 5x median for this customer,2024-05-31T20:41:35.032Z,1
fa5ac11f-624e-46f3-8554-c080c3bcb422,1edcf2cf-a4b2-43ab-a7f1-13d4eae6b4fe,2024-02-01T10:16:40.812Z,ML_MODEL_FLAG,0.807,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2024-02-02T21:16:40.812Z,1
146a9573-6402-443a-bd16-39849d3f9f90,bf45272b-132e-4065-81b4-badf100f6a9a,2024-03-18T11:24:21.252Z,VELOCITY_CHECK,0.149,FALSE_POSITIVE,High transaction frequency anomaly,2024-03-19T04:24:21.252Z,0
421518da-b9e8-4c3b-aad5-f6f2100deb75,69a69902-bcbe-4a36-923d-cfffbe5d3622,2023-12-08T22:58:36.468Z,VELOCITY_CHECK,0.744,CONFIRMED_FRAUD,Velocity threshold exceeded for account,2023-12-08T23:58:36.468Z,1
530cb783-3343-40b6-a060-9c6db500cc95,9c0e135a-98e8-4337-ab79-e1349359d974,2022-02-19T22:31:37.858Z,GEO_ANOMALY,0.622,FALSE_POSITIVE,Foreign country transaction with no travel history,2022-02-21T13:31:37.858Z,0
57ad5563-730f-484b-ac5b-73023e5742cd,c8396e60-0f26-4097-87e0-08c745e5c90b,2021-09-18T02:05:56.554Z,GEO_ANOMALY,0.898,CONFIRMED_FRAUD,Foreign country transaction with no travel history,2021-09-19T19:05:56.554Z,1
df7f2bb7-d1c3-4082-95af-a4bf42296e31,e5cf707e-8f61-462f-a298-9227f75f88f6,2022-04-02T21:39:12.083Z,BEHAVIORAL_ANOMALY,0.861,CONFIRMED_FRAUD,Atypical purchase pattern detected,2022-04-05T00:39:12.083Z,1
92e6f589-bc49-46a9-9c02-047f1024ec51,777012a5-9307-4ffb-a6a7-b7520583e00b,2023-05-12T06:53:04.089Z,AMOUNT_ANOMALY,0.767,RESOLVED,High-value purchase outside typical pattern,2023-05-15T03:53:04.089Z,1
f021bd1c-35fc-4f00-a918-bf730b630ddf,c282268c-ccc4-469d-817b-8706dec2d65c,2023-09-02T03:01:10.079Z,DEVICE_FINGERPRINT,0.788,CONFIRMED_FRAUD,Device fingerprint mismatch detected,2023-09-02T17:01:10.079Z,1
d70bec2f-061c-48db-ae0d-a527af9a81b2,74ec1ed3-6a91-4e27-921e-7e8e4df2f21d,2022-10-22T04:37:11.773Z,AMOUNT_ANOMALY,0.847,CONFIRMED_FRAUD,Amount > 5x median for this customer,2022-10-24T05:37:11.773Z,1
04b5e171-f169-477b-bf4a-0703c7d22f01,fc86e529-7c04-49c8-92db-fd7439500de9,2022-08-20T19:16:02.255Z,BEHAVIORAL_ANOMALY,0.721,RESOLVED,Atypical purchase pattern detected,2022-08-23T00:16:02.255Z,1
ab8874c2-ca10-4f16-9b1b-de4ff1ae3137,87d047ec-aab1-41a9-982e-0b54b2b7def4,2024-05-30T00:40:41.898Z,AMOUNT_ANOMALY,0.912,INVESTIGATING,Transaction amount exceeds account historical range,,1
bb6b14bc-04f6-4809-b6d8-d7b5790ab5ea,917775bf-c35f-42a4-ac5d-c9cbac0d30b4,2023-06-20T07:50:26.693Z,GEO_ANOMALY,0.852,NEW,IP geo mismatched merchant location,,1
3dd3f4af-85b9-40f2-80bf-2653e51c7d5c,0210667b-a648-4a05-8cb7-0967d45c60f7,2022-07-18T03:23:14.110Z,ML_MODEL_FLAG,0.776,CONFIRMED_FRAUD,ML risk score above threshold,2022-07-20T05:23:14.110Z,1
ae655347-bd31-4fa0-a776-f7b1efa837cf,e181500c-b926-4491-b317-e9823b58eda8,2022-10-08T05:23:23.497Z,GEO_ANOMALY,0.444,RESOLVED,Unusual international transaction pattern,2022-10-09T11:23:23.497Z,0
4ec14c68-5395-4505-a330-558ee530cc55,2ab5a55e-b880-4e61-aafe-24405c166736,2022-07-18T05:45:29.876Z,AMOUNT_ANOMALY,0.786,RESOLVED,Unusually high spend on category,2022-07-19T19:45:29.876Z,1
6f01e54f-6fa3-4f13-9806-0ba35012a168,44806410-eac3-4f5d-bd4c-05f2e2e8c2fe,2021-09-19T06:49:38.831Z,GEO_ANOMALY,0.871,CONFIRMED_FRAUD,Location does not match cardholder home country,2021-09-19T15:49:38.831Z,1
5407e8a4-3cec-47e7-b9d3-4008c370ac99,ff70859d-752d-4cb9-ae48-2873133c3b48,2022-10-22T15:03:47.682Z,GEO_ANOMALY,0.953,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2022-10-24T21:03:47.682Z,1
1b8e715b-c8e3-4cbe-910d-662dfa7ba0f6,9d64f566-a222-4821-bb6b-755aff903101,2021-01-25T21:12:20.316Z,GEO_ANOMALY,0.962,CONFIRMED_FRAUD,Unusual international transaction pattern,2021-01-28T06:12:20.316Z,1
4016835a-8080-4d88-a723-cddde60019f7,cb83abb9-b2a7-4bfb-b61f-20b11db45658,2023-05-01T09:38:11.697Z,AMOUNT_ANOMALY,0.834,RESOLVED,High-value purchase outside typical pattern,2023-05-03T05:38:11.697Z,1
53a42d9e-5084-4c86-a76a-9ad4049b9408,d277f12a-2d4a-4b81-b003-a148051b94ba,2023-02-08T14:28:34.826Z,BEHAVIORAL_ANOMALY,0.919,INVESTIGATING,Unusual merchant category for cardholder,,1
90ce134a-dfb5-4a0d-a3cd-bf4428c2c5e8,d8a5e9fe-d93f-49c7-9aae-1dadd3cfe122,2021-09-14T16:19:30.237Z,VELOCITY_CHECK,0.353,RESOLVED,Multiple transactions in rapid succession,2021-09-15T00:19:30.237Z,0
90cb3bbf-cb1f-4c66-b245-f4a3dcaca584,a30776a3-2fd7-4423-a696-77a0cd0133f2,2024-06-30T05:35:22.390Z,AMOUNT_ANOMALY,0.692,NEW,Transaction amount exceeds account historical range,,1
732cd20f-a513-4d58-b62f-4f44291e613a,ccf95c62-3474-4e0a-ad78-bd1b16f3f8dc,2023-10-04T09:10:33.607Z,GEO_ANOMALY,0.794,RESOLVED,IP geo mismatched merchant location,2023-10-05T10:10:33.607Z,1
e8f1382b-3ae5-4b5a-913a-da2f6e3541ac,52494b59-f73a-4f67-8b2e-b11affff9cb3,2024-04-26T07:49:17.801Z,ML_MODEL_FLAG,0.738,RESOLVED,ML model: account takeover signature,2024-04-26T20:49:17.801Z,1
62aa3e0a-691b-4611-9c78-83501744bb78,74447a36-2e68-4234-9a33-ac4aafbec9bd,2024-05-21T09:08:37.331Z,AMOUNT_ANOMALY,0.735,CONFIRMED_FRAUD,Unusually high spend on category,2024-05-23T22:08:37.331Z,1
6ad7ba7b-a4d7-4bcd-8698-f5ac5638ac9c,2abecf5c-3817-4a76-affb-c682e275dd44,2024-05-01T09:49:42.142Z,AMOUNT_ANOMALY,0.726,CONFIRMED_FRAUD,High-value purchase outside typical pattern,2024-05-03T19:49:42.142Z,1
75f24745-841b-43fd-95a5-445dd4077ad4,66746a54-5a55-4486-9a40-7497658c50aa,2022-03-13T12:33:56.692Z,ML_MODEL_FLAG,0.81,RESOLVED,Friendly fraud signature matched,2022-03-14T19:33:56.692Z,1
68297bf3-07e5-44b9-a3b9-447830069691,16d48a11-e899-416c-b3f2-a76bbcfe87d1,2021-12-31T11:21:28.568Z,VELOCITY_CHECK,0.76,RESOLVED,Rapid charge sequence flagged for review,2021-12-31T23:21:28.568Z,1
d80cc128-0ffd-4394-9b44-fb195223f80c,fdd67336-8bf3-49bf-abad-05c16f02bb24,2024-02-13T10:52:07.468Z,GEO_ANOMALY,0.662,INVESTIGATING,Cross-border activity outside normal travel pattern,,1
2679aecb-2616-471f-9c3e-d6a7ca9f5e33,0d63af61-658d-4e66-b8b1-6c72af460cda,2022-08-15T08:13:05.318Z,VELOCITY_CHECK,0.725,RESOLVED,Velocity threshold exceeded for account,2022-08-15T19:13:05.318Z,1
f9943779-629e-46c5-9a6f-60e22220ed35,85cf7363-d1d7-4657-835d-6c1746d66bb1,2022-06-08T11:44:17.794Z,AMOUNT_ANOMALY,0.512,FALSE_POSITIVE,High-value purchase outside typical pattern,2022-06-09T06:44:17.794Z,0
6d9180a0-be49-4169-ac88-df720b44b184,c7be563c-c027-4155-96d1-0308b15e96f4,2024-06-18T11:49:13.481Z,AMOUNT_ANOMALY,0.426,FALSE_POSITIVE,Unusually high spend on category,2024-06-19T13:49:13.481Z,0
c749ce68-dd65-4575-a0aa-25900688957f,471f7ed0-d827-428e-b7db-a4dba9ca1940,2023-12-25T05:04:02.620Z,GEO_ANOMALY,0.349,FALSE_POSITIVE,IP geo mismatched merchant location,2023-12-26T07:04:02.620Z,0
360dda34-afea-4152-9f35-470d8e8fd816,40d28256-0c87-45ae-8467-532080e2fb1d,2021-09-12T11:07:55.030Z,AMOUNT_ANOMALY,0.744,CONFIRMED_FRAUD,Large outlier amount flagged for review,2021-09-15T03:07:55.030Z,1
74423931-1659-4ac1-a213-45597d879574,3b97c4a0-24fa-4514-b20d-35e404cddabd,2022-06-27T18:48:52.519Z,ML_MODEL_FLAG,0.706,RESOLVED,ML model: account takeover signature,2022-06-28T05:48:52.519Z,1
65d3bf9f-e56f-4cd8-8b67-0bfa0c2be629,ab805c7f-4142-417b-8277-fdbb1c3b6bfe,2024-02-19T09:52:42.164Z,VELOCITY_CHECK,0.749,CONFIRMED_FRAUD,Velocity threshold exceeded for account,2024-02-21T16:52:42.164Z,1
bfe81687-fea3-4578-9f77-c45f6daa6aa9,b34a0577-5ec4-49eb-8587-3aa427bdc5b3,2021-04-05T13:19:28.192Z,ML_MODEL_FLAG,0.757,NEW,ML model: account takeover signature,,1
d3917492-3d79-46c0-a2f8-41d4e6a98362,6c55e08c-ccc2-48d6-ab67-b6094ba7f34c,2023-07-12T12:01:17.334Z,GEO_ANOMALY,0.666,RESOLVED,Location does not match cardholder home country,2023-07-14T07:01:17.334Z,1
0ca73572-9148-4ef9-8c32-cb6f17adefee,602675d8-fb72-4b81-ac01-acadac4ceca3,2024-04-28T00:06:31.986Z,DEVICE_FINGERPRINT,0.958,RESOLVED,New device not previously seen for account,2024-04-28T21:06:31.986Z,1
7d0305a7-9479-4d1a-83e4-e33e1e2ac78e,68235d5e-64b4-4ced-b783-45182a88915c,2024-04-14T02:57:56.378Z,GEO_ANOMALY,0.949,CONFIRMED_FRAUD,IP geo mismatched merchant location,2024-04-15T06:57:56.378Z,1
2c7f770d-9f62-4911-87a1-b248ebeb5a4b,e5cf707e-8f61-462f-a298-9227f75f88f6,2022-04-02T10:58:53.840Z,ML_MODEL_FLAG,0.768,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2022-04-04T01:58:53.840Z,1
8ba6136c-7528-4719-bfe9-445e8d436fa6,609f282a-b145-4b82-a11f-fe3091ceb976,2023-10-20T06:50:20.792Z,VELOCITY_CHECK,0.975,CONFIRMED_FRAUD,Velocity threshold exceeded for account,2023-10-21T16:50:20.792Z,1
0dd05ea4-f3f7-4568-bcb8-18d1f243eb2c,7316f3d7-bace-4c7b-9859-e2fbf502da32,2024-05-19T04:43:59.699Z,GEO_ANOMALY,0.768,CONFIRMED_FRAUD,IP geo mismatched merchant location,2024-05-20T12:43:59.699Z,1
bf0bb570-6e16-4ab1-8553-34038e3f793e,e509e002-77d1-4c9c-9159-47064f4614ad,2021-04-18T20:07:02.663Z,GEO_ANOMALY,0.889,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2021-04-21T18:07:02.663Z,1
2c8b01d4-742c-43d0-a834-d1776dc90362,fe3553c4-80a6-40ca-a3ac-371ab682575a,2023-03-07T04:15:08.532Z,VELOCITY_CHECK,0.604,RESOLVED,Multiple transactions in rapid succession,2023-03-09T08:15:08.532Z,0
35c7f12d-1c78-44d1-bdb3-8801cefbd40a,798d8128-bb16-499a-8b93-b8340aad45ba,2023-09-05T05:28:02.425Z,VELOCITY_CHECK,0.764,NEW,High transaction frequency anomaly,,1
